user_key,age,gender,country,user_segment,lifetime_value_usd,plan_name,monthly_price,genre,content_type,device_type,operating_system,activity_date,month_name,year,minutes_watched,session_duration_mins,completion_rate,login_count,pause_count,buffering_events,stream_quality,engagement_score,watch_efficiency,revenue_attributed_usd,subscription_event_type,cancellation_reason,churn_flag
242,20,Female,India,"Casual Viewer",742.92,Premium,19.99,Documentary,Series,Mobile,iOS/Android,2023-08-24,August,2023,53.33,51.32,0.48,2,4,0,1080p,36.232,1.039166017147311,2.11,Renewal,,0
243,36,Male,India,"Casual Viewer",795.98,Standard,13.99,Animation,Series,Mobile,iOS/Android,2023-11-05,November,2023,77.08,75.81,0.32,1,2,4,720p,40.83200000000001,1.0167524073341248,1.05,,,0
244,37,Female,Brazil,"New User",147.38,Standard,13.99,Action,Movie,Mobile,iOS/Android,2023-10-23,October,2023,32.05,29.22,0.36,5,3,2,1080p,24.619999999999997,1.0968514715947981,1.22,,,0
245,49,Male,UK,"Casual Viewer",323.03,Premium,19.99,Sci-Fi,Series,Desktop,Windows/macOS,2023-10-01,October,2023,64.47,69.42,0.49,8,7,2,1080p,42.488,0.9286949006050129,1.3,,,0
245,49,Male,UK,"Casual Viewer",323.03,Basic,7.99,Horror,Documentary,"Smart TV",Tizen/WebOS,2023-07-11,July,2023,27.8,35.86,0.48,2,6,0,1080p,26.319999999999997,0.7752370329057446,0.64,,,0
245,49,Male,UK,"Casual Viewer",323.03,Basic,7.99,Documentary,Series,Tablet,iPadOS/Android,2023-06-09,June,2023,81.37,90.15,0.93,5,3,3,720p,61.848,0.9026067665002773,0.81,Cancellation,Price,1
246,24,Female,Germany,"New User",609.01,Basic,7.99,Sci-Fi,Movie,Desktop,Windows/macOS,2023-12-24,December,2023,41.53,39.59,0.81,4,5,1,4K,41.712,1.0490022733013387,2.09,,,0
246,24,Female,Germany,"New User",609.01,Standard,13.99,Comedy,Series,Tablet,iPadOS/Android,2023-11-17,November,2023,55.09,50.09,0.56,6,2,4,1080p,40.236000000000004,1.0998203234178479,1.18,,,0
246,24,Female,Germany,"New User",609.01,Basic,7.99,Romance,Movie,Mobile,iOS/Android,2023-10-30,October,2023,9.39,10.77,0.46,5,7,3,4K,18.656,0.871866295264624,1.89,Renewal,,0
246,24,Female,Germany,"New User",609.01,Premium,19.99,Sci-Fi,Movie,Mobile,iOS/Android,2023-10-20,October,2023,39.31,47.05,0.61,4,6,0,4K,35.224,0.8354941551540915,1.8,,,0
246,24,Female,Germany,"New User",609.01,Basic,7.99,Romance,Series,Mobile,iOS/Android,2023-10-02,October,2023,5.51,6.15,0.3,7,3,2,240p,12.604000000000001,0.8959349593495934,0.36,,,0
246,24,Female,Germany,"New User",609.01,Basic,7.99,Horror,Documentary,Desktop,Windows/macOS,2023-09-26,September,2023,49.5,52.95,0.31,1,4,2,720p,29.3,0.9348441926345609,1.37,,,0
246,24,Female,Germany,"New User",609.01,Standard,13.99,Horror,Series,Mobile,iOS/Android,2023-06-18,June,2023,45.55,46.63,0.94,7,1,2,720p,47.92,0.9768389448852669,0.46,Downgrade,,0
247,58,Female,UK,"New User",559.86,Standard,13.99,Comedy,Series,Tablet,iPadOS/Android,2023-01-14,January,2023,37.46,38.57,0.44,1,8,1,1080p,28.384,0.9712211563391236,0.91,,,0
247,58,Female,UK,"New User",559.86,Standard,13.99,Romance,Series,Desktop,Windows/macOS,2023-11-06,November,2023,37.15,44.28,0.62,1,4,0,1080p,33.86,0.8389792231255645,1.58,,,0
247,58,Female,UK,"New User",559.86,Premium,19.99,Documentary,Series,Tablet,iPadOS/Android,2023-10-05,October,2023,54.3,69.39,0.49,8,5,2,1080p,38.02,0.7825335062689148,0.62,Upgrade,,0
247,58,Female,UK,"New User",559.86,Standard,13.99,Drama,Movie,Mobile,iOS/Android,2023-09-26,September,2023,20.54,26.07,0.9,8,1,1,720p,37.216,0.7878787878787878,1.37,,,0
247,58,Female,UK,"New User",559.86,Basic,7.99,Animation,Movie,Desktop,Windows/macOS,2023-08-19,August,2023,47.83,58.45,0.58,6,0,4,4K,38.132,0.81830624465355,0.61,Renewal,,0
248,50,Female,Australia,"Power User",131.58,Premium,19.99,Documentary,Series,Desktop,Windows/macOS,2023-06-02,June,2023,283.9,302.08,0.55,2,0,3,720p,130.46,0.9398172669491525,2.19,Upgrade,,0
249,57,Male,Germany,"At-Risk User",654.51,Premium,19.99,Action,Series,Tablet,iPadOS/Android,2023-10-18,October,2023,15.86,20.13,0.68,3,8,3,1080p,27.844,0.7878787878787878,2.34,Renewal,,0
249,57,Male,Germany,"At-Risk User",654.51,Basic,7.99,Drama,Documentary,Desktop,Windows/macOS,2023-09-30,September,2023,18.56,21.46,0.48,8,6,2,4K,23.424,0.8648648648648648,1.65,Cancellation,"No Time",1
249,57,Male,Germany,"At-Risk User",654.51,Premium,19.99,Thriller,Series,Tablet,iPadOS/Android,2023-09-28,September,2023,28.58,34.36,0.3,4,3,4,1080p,21.332000000000004,0.8317811408614668,0.96,,,0
249,57,Male,Germany,"At-Risk User",654.51,Premium,19.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-07-27,July,2023,23.52,27.13,0.86,6,6,1,720p,36.408,0.8669369701437524,2.17,Downgrade,,0
251,35,Male,Canada,"Casual Viewer",186.82,Premium,19.99,Drama,Documentary,"Smart TV",Tizen/WebOS,2023-02-28,February,2023,40.66,45.83,0.98,9,6,2,720p,47.864,0.8871917957669648,0.24,,,0
251,35,Male,Canada,"Casual Viewer",186.82,Premium,19.99,Thriller,Series,"Smart TV",Tizen/WebOS,2023-02-14,February,2023,43.33,43.94,0.67,2,4,4,4K,38.132,0.986117432862995,0.94,Upgrade,,0
251,35,Male,Canada,"Casual Viewer",186.82,Standard,13.99,Animation,Documentary,Tablet,iPadOS/Android,2023-12-16,December,2023,37.3,44.42,0.47,4,4,1,1080p,29.82,0.839711841512832,0.41,Upgrade,,0
251,35,Male,Canada,"Casual Viewer",186.82,Standard,13.99,Comedy,Documentary,Tablet,iPadOS/Android,2023-11-30,November,2023,47.22,42.83,0.93,4,4,3,1080p,47.687999999999995,1.1024982488909643,0.2,Renewal,,0
253,18,Male,USA,"Casual Viewer",478.42,Premium,19.99,Documentary,Documentary,Desktop,Windows/macOS,2023-07-14,July,2023,39.23,44.56,0.4,4,4,4,1080p,28.492,0.8803859964093356,0.22,,,0
254,28,Female,Australia,"Power User",468.27,Premium,19.99,Horror,Series,Desktop,Windows/macOS,2023-01-15,January,2023,246.15,239.8,0.86,7,4,4,1080p,125.66000000000001,1.0264804003336112,0.31,,,0
254,28,Female,Australia,"Power User",468.27,Standard,13.99,Thriller,Documentary,Desktop,Windows/macOS,2023-01-09,January,2023,178.38,231.2,0.49,5,3,0,720p,87.45200000000001,0.7715397923875432,2.45,Cancellation,"No Time",1
254,28,Female,Australia,"Power User",468.27,Premium,19.99,Animation,Movie,"Smart TV",Tizen/WebOS,2023-08-21,August,2023,80.07,78.12,0.66,1,3,0,480p,52.528000000000006,1.0249615975422426,0.45,,,0
255,45,Non-Binary,Brazil,"Casual Viewer",82.27,Standard,13.99,Romance,Series,Desktop,Windows/macOS,2023-03-03,March,2023,87.88,91.94,0.68,8,7,0,1080p,57.152,0.9558407657167718,1.91,Downgrade,,0
255,45,Non-Binary,Brazil,"Casual Viewer",82.27,Basic,7.99,Horror,Series,Tablet,iPadOS/Android,2023-01-03,January,2023,43.61,55.8,0.68,1,6,2,480p,38.044,0.7815412186379929,2.41,,,0
255,45,Non-Binary,Brazil,"Casual Viewer",82.27,Basic,7.99,Animation,Documentary,"Smart TV",Tizen/WebOS,2023-05-30,May,2023,86.96,78.35,0.59,5,7,1,4K,53.483999999999995,1.1098915124441608,1.26,,,0
257,40,Female,USA,"New User",219.82,Premium,19.99,Animation,Movie,Desktop,Windows/macOS,2023-09-24,September,2023,12.01,10.9,0.63,9,6,4,720p,25.504,1.1018348623853211,2.43,,,0
258,48,Male,UK,"Power User",112.32,Standard,13.99,Documentary,Series,Mobile,iOS/Android,2023-01-17,January,2023,257.38,260.17,0.79,9,0,0,240p,128.552,0.9892762424568551,1.84,Signup,,0
258,48,Male,UK,"Power User",112.32,Premium,19.99,Romance,Series,Desktop,Windows/macOS,2023-09-26,September,2023,135.82,169.7,0.37,5,8,1,1080p,66.428,0.8003535651149086,0.57,,,0
258,48,Male,UK,"Power User",112.32,Premium,19.99,Horror,Movie,Tablet,iPadOS/Android,2023-05-31,May,2023,168.21,197.69,0.95,5,0,0,1080p,97.084,0.8508776367039305,0.51,Renewal,,0
259,47,Male,Canada,"Casual Viewer",712.11,Premium,19.99,Drama,Series,Mobile,iOS/Android,2023-09-10,September,2023,67.21,78.32,0.82,4,2,1,480p,52.28399999999999,0.8581460674157303,0.68,,,0
261,52,Female,Brazil,"Casual Viewer",691.08,Standard,13.99,Documentary,Movie,Mobile,iOS/Android,2023-09-19,September,2023,58.34,66.49,0.32,2,5,4,720p,33.336,0.8774251767183037,1.57,Cancellation,Price,1
263,33,Female,Canada,"Casual Viewer",527.64,Premium,19.99,Drama,Movie,"Smart TV",Tizen/WebOS,2023-01-11,January,2023,43.97,48.67,0.76,1,2,2,4K,40.58800000000001,0.9034312718306965,0.77,,,0
264,43,Male,UK,"Power User",445.18,Standard,13.99,Thriller,Documentary,Desktop,Windows/macOS,2023-11-01,November,2023,71.79,81.79,0.8,6,3,0,1080p,54.116000000000014,0.8777356645066634,1.75,,,0
264,43,Male,UK,"Power User",445.18,Standard,13.99,Romance,Series,"Smart TV",Tizen/WebOS,2023-10-11,October,2023,289.25,367.65,0.78,9,0,0,1080p,140.9,0.7867537059703523,0.51,,,0
265,19,Female,France,"Power User",78.72,Premium,19.99,Sci-Fi,Series,Mobile,iOS/Android,2023-12-06,December,2023,288.26,312.56,0.33,1,2,0,720p,125.40400000000001,0.9222549270540056,2.21,Signup,,0
266,18,Female,Germany,"Casual Viewer",332.68,Basic,7.99,Documentary,Series,Tablet,iPadOS/Android,2023-12-17,December,2023,67.13,60.47,0.46,7,4,4,720p,42.052,1.1101372581445343,0.84,,,0
266,18,Female,Germany,"Casual Viewer",332.68,Standard,13.99,Comedy,Series,Desktop,Windows/macOS,2023-11-14,November,2023,27.21,33.19,0.74,1,7,3,240p,33.284000000000006,0.8198252485688461,1.1,,,0
266,18,Female,Germany,"Casual Viewer",332.68,Premium,19.99,Thriller,Series,"Smart TV",Tizen/WebOS,2023-10-24,October,2023,68.89,78.44,0.84,5,7,1,720p,54.256,0.8782508924018358,1.98,Signup,,0
267,29,Male,India,"New User",304.42,Standard,13.99,Comedy,Series,Tablet,iPadOS/Android,2023-07-20,July,2023,55.01,63.11,0.47,4,5,1,240p,36.903999999999996,0.8716526699413721,1.22,,,0
268,22,Female,Brazil,"New User",215.21,Basic,7.99,Thriller,Movie,Mobile,iOS/Android,2023-02-11,February,2023,9.38,11.65,0.89,8,3,1,1080p,32.052,0.8051502145922748,1.49,Upgrade,,0
268,22,Female,Brazil,"New User",215.21,Premium,19.99,Thriller,Series,Tablet,iPadOS/Android,2023-01-03,January,2023,55.11,57.99,0.76,1,0,2,720p,45.544000000000004,0.950336264873254,2.05,Signup,,0
268,22,Female,Brazil,"New User",215.21,Standard,13.99,Animation,Series,Tablet,iPadOS/Android,2023-11-06,November,2023,11.96,15.33,0.72,6,7,4,240p,27.584,0.7801696020874104,0.26,,,0
269,54,Male,Germany,"Power User",581.5,Basic,7.99,Drama,Series,Tablet,iPadOS/Android,2023-01-25,January,2023,298.23,277.78,0.73,3,7,1,1080p,141.792,1.0736194110447117,0.61,Renewal,,0
269,54,Male,Germany,"Power User",581.5,Basic,7.99,Action,Movie,Mobile,iOS/Android,2023-10-29,October,2023,194.59,204.28,0.87,4,0,0,1080p,105.13600000000001,0.9525651067162718,1.25,Signup,,0
270,49,Non-Binary,USA,"Power User",401.74,Basic,7.99,Romance,Movie,"Smart TV",Tizen/WebOS,2023-02-16,February,2023,249.6,320.79,0.98,5,3,1,480p,130.24,0.7780791171794631,2.32,,,0
270,49,Non-Binary,USA,"Power User",401.74,Standard,13.99,Romance,Series,"Smart TV",Tizen/WebOS,2023-12-25,December,2023,197.75,218.6,0.52,2,4,0,1080p,95.10000000000001,0.9046203110704484,0.52,Renewal,,0
270,49,Non-Binary,USA,"Power User",401.74,Premium,19.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-05-29,May,2023,266.02,338.25,0.79,2,5,1,1080p,130.608,0.7864597191426459,1.84,,,0
271,26,Female,France,"Casual Viewer",74.03,Basic,7.99,Horror,Movie,Tablet,iPadOS/Android,2023-03-03,March,2023,33.1,42.53,0.31,3,1,4,1080p,23.14,0.7782741594168822,1.63,Cancellation,Technical,1
271,26,Female,France,"Casual Viewer",74.03,Standard,13.99,Drama,Documentary,"Smart TV",Tizen/WebOS,2023-12-15,December,2023,47.31,57.93,0.86,4,5,2,4K,45.524,0.8166752977731746,2.08,,,0
271,26,Female,France,"Casual Viewer",74.03,Standard,13.99,Romance,Series,Mobile,iOS/Android,2023-06-25,June,2023,46.58,42.39,0.81,2,7,1,1080p,43.832,1.0988440669969333,1.83,Upgrade,,0
272,58,Male,Canada,"Power User",183.94,Premium,19.99,Sci-Fi,Series,Mobile,iOS/Android,2023-10-05,October,2023,173.72,168.28,0.56,8,2,4,1080p,88.18799999999999,1.0323270739244117,2.39,,,0
272,58,Male,Canada,"Power User",183.94,Standard,13.99,Romance,Series,Desktop,Windows/macOS,2023-05-22,May,2023,239.29,296.86,0.53,9,2,2,1080p,113.41600000000001,0.806070201441757,2.27,,,0
273,52,Male,Germany,"New User",549.77,Basic,7.99,Animation,Documentary,Desktop,Windows/macOS,2023-01-15,January,2023,28.81,35.75,0.5,9,3,0,1080p,28.324,0.8058741258741259,0.79,,,0
273,52,Male,Germany,"New User",549.77,Basic,7.99,Drama,Movie,Desktop,Windows/macOS,2023-11-08,November,2023,11.25,11.37,0.71,1,6,4,480p,26,0.9894459102902375,0.32,Upgrade,,0
273,52,Male,Germany,"New User",549.77,Standard,13.99,Thriller,Documentary,Mobile,iOS/Android,2023-10-25,October,2023,12.12,15.56,0.91,6,4,2,720p,33.54800000000001,0.7789203084832904,1.57,,,0
273,52,Male,Germany,"New User",549.77,Premium,19.99,Sci-Fi,Movie,Tablet,iPadOS/Android,2023-09-07,September,2023,10.5,11,0.9,9,6,4,720p,33,0.9545454545454546,1.49,Downgrade,,0
274,36,Female,Brazil,"Power User",70.14,Standard,13.99,Comedy,Series,Tablet,iPadOS/Android,2023-02-16,February,2023,158.91,151.52,0.4,6,0,3,720p,76.764,1.0487724392819429,1.42,Signup,,0
275,33,Female,UK,"Casual Viewer",682.45,Premium,19.99,Sci-Fi,Series,Desktop,Windows/macOS,2023-12-03,December,2023,67.03,63.44,0.72,5,6,1,1080p,49.812,1.0565889029003783,2.17,,,0
275,33,Female,UK,"Casual Viewer",682.45,Premium,19.99,Comedy,Movie,Mobile,iOS/Android,2023-11-03,November,2023,46.05,50.12,0.55,6,6,4,1080p,36.220000000000006,0.9187948922585794,1.09,,,0
275,33,Female,UK,"Casual Viewer",682.45,Standard,13.99,Thriller,Series,"Smart TV",Tizen/WebOS,2023-05-20,May,2023,70.72,87.18,0.7,9,7,0,1080p,51.288,0.8111952282633631,0.77,,,0
276,20,Male,USA,"At-Risk User",401.17,Premium,19.99,Animation,Movie,Desktop,Windows/macOS,2023-02-24,February,2023,9.78,8.83,0.5,9,1,1,1080p,20.712,1.1075877689694222,1.7,Downgrade,,0
276,20,Male,USA,"At-Risk User",401.17,Standard,13.99,Romance,Movie,"Smart TV",Tizen/WebOS,2023-10-31,October,2023,20.63,21.27,0.97,3,6,1,1080p,38.251999999999995,0.9699106723084155,2.24,,,0
276,20,Male,USA,"At-Risk User",401.17,Standard,13.99,Sci-Fi,Series,Mobile,iOS/Android,2023-06-02,June,2023,20.81,24.65,0.75,7,1,0,480p,32.224,0.8442190669371197,1.72,Renewal,,0
277,37,Non-Binary,USA,"New User",389.66,Premium,19.99,Thriller,Movie,"Smart TV",Tizen/WebOS,2023-01-27,January,2023,35.83,35.47,0.86,1,8,3,720p,40.33200000000001,1.0101494220468001,1.59,,,0
278,41,Female,India,"Power User",478,Basic,7.99,Drama,Series,Tablet,iPadOS/Android,2023-09-26,September,2023,210.23,269.89,0.57,3,0,0,4K,101.79199999999999,0.7789469783986068,1.41,,,0
278,41,Female,India,"Power User",478,Basic,7.99,Thriller,Movie,Mobile,iOS/Android,2023-08-11,August,2023,121.62,152.43,0.58,6,7,3,1080p,67.548,0.7978744341665026,0.3,Downgrade,,0
278,41,Female,India,"Power User",478,Basic,7.99,Drama,Series,Mobile,iOS/Android,2023-07-04,July,2023,294.73,296.13,0.92,9,8,4,720p,147.29200000000003,0.9952723466045319,1.1,Cancellation,"No Time",1
278,41,Female,India,"Power User",478,Basic,7.99,Animation,Movie,Mobile,iOS/Android,2023-06-23,June,2023,104.85,102.6,0.86,2,8,1,240p,68.14,1.0219298245614035,1.66,,,0
279,50,Male,Canada,"Power User",661.5,Basic,7.99,Drama,Movie,Tablet,iPadOS/Android,2023-02-08,February,2023,60.38,55.14,0.67,4,5,2,720p,45.35199999999999,1.0950308306129852,2.1,,,0
279,50,Male,Canada,"Power User",661.5,Basic,7.99,Drama,Series,"Smart TV",Tizen/WebOS,2023-01-08,January,2023,230,234.21,0.61,2,8,3,240p,111,0.9820246787071432,1.92,Downgrade,,0
279,50,Male,Canada,"Power User",661.5,Basic,7.99,Drama,Documentary,Tablet,iPadOS/Android,2023-01-04,January,2023,263.03,319.95,0.95,9,5,3,1080p,135.512,0.82209720268792,1.53,Cancellation,"No Time",1
279,50,Male,Canada,"Power User",661.5,Premium,19.99,Horror,Series,"Smart TV",Tizen/WebOS,2023-11-21,November,2023,218.59,281.64,0.72,8,8,4,1080p,110.636,0.776132651611987,0.17,Renewal,,0
279,50,Male,Canada,"Power User",661.5,Basic,7.99,Romance,Series,Mobile,iOS/Android,2023-11-14,November,2023,286.96,336.42,0.48,3,0,4,720p,130.184,0.8529813923072349,1.27,,,0
279,50,Male,Canada,"Power User",661.5,Standard,13.99,Documentary,Movie,Desktop,Windows/macOS,2023-09-24,September,2023,176.1,228.42,0.96,6,2,1,480p,100.44,0.7709482532177567,0.53,Signup,,0
279,50,Male,Canada,"Power User",661.5,Basic,7.99,Drama,Series,Desktop,Windows/macOS,2023-07-16,July,2023,205.48,239.1,0.99,7,8,2,4K,113.49200000000002,0.8593893768297783,1.77,Renewal,,0
279,50,Male,Canada,"Power User",661.5,Standard,13.99,Comedy,Series,"Smart TV",Tizen/WebOS,2023-07-15,July,2023,281.36,360.3,0.67,8,1,0,4K,134.244,0.7809048015542603,0.67,,,0
279,50,Male,Canada,"Power User",661.5,Standard,13.99,Thriller,Documentary,Mobile,iOS/Android,2023-06-30,June,2023,202.46,225.94,0.89,1,5,2,1080p,107.88400000000001,0.8960786049393645,1.19,,,0
280,41,Male,India,"Casual Viewer",284.77,Standard,13.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-12-05,December,2023,74.86,86.48,0.76,7,2,4,1080p,54.344,0.8656336725254393,1.98,Renewal,,0
280,41,Male,India,"Casual Viewer",284.77,Premium,19.99,Animation,Movie,Desktop,Windows/macOS,2023-09-19,September,2023,27.64,34.48,0.56,8,5,1,720p,29.756000000000004,0.8016241299303946,2.03,Renewal,,0
281,28,Female,Germany,"At-Risk User",545.63,Premium,19.99,Horror,Series,Mobile,iOS/Android,2023-07-06,July,2023,18.21,18.99,0.58,8,5,4,1080p,26.284,0.9589257503949449,0.65,Renewal,,0
282,25,Female,UK,"Casual Viewer",456.93,Premium,19.99,Drama,Documentary,Mobile,iOS/Android,2023-07-25,July,2023,33.55,41.35,0.66,5,3,4,720p,34.42,0.8113663845223699,0.55,,,0
282,25,Female,UK,"Casual Viewer",456.93,Premium,19.99,Drama,Movie,Tablet,iPadOS/Android,2023-06-16,June,2023,67.33,83.74,0.53,7,7,0,4K,44.232,0.8040363028421305,1.68,,,0
283,53,Female,Germany,"Casual Viewer",220.95,Standard,13.99,Romance,Movie,Desktop,Windows/macOS,2023-01-28,January,2023,84.52,81.67,1,1,4,2,1080p,64.10799999999999,1.0348965348353127,2.39,,,0
283,53,Female,Germany,"Casual Viewer",220.95,Premium,19.99,Romance,Series,"Smart TV",Tizen/WebOS,2023-08-20,August,2023,54.23,51.55,0.47,1,2,2,1080p,36.19200000000001,1.051988360814743,1.07,Signup,,0
283,53,Female,Germany,"Casual Viewer",220.95,Premium,19.99,Comedy,Series,Mobile,iOS/Android,2023-07-22,July,2023,21.88,26.71,0.59,8,4,3,1080p,28.352,0.8191688506177461,0.54,,,0
283,53,Female,Germany,"Casual Viewer",220.95,Basic,7.99,Romance,Movie,Desktop,Windows/macOS,2023-07-01,July,2023,43.8,49.34,0.9,7,8,4,1080p,45.919999999999995,0.8877178759627076,2.33,,,0
283,53,Female,Germany,"Casual Viewer",220.95,Basic,7.99,Comedy,Movie,"Smart TV",Tizen/WebOS,2023-06-22,June,2023,37.43,40.35,0.86,7,2,2,1080p,42.172000000000004,0.927633209417596,0.32,Signup,,0
284,55,Female,Canada,"Power User",704.12,Basic,7.99,Comedy,Series,Mobile,iOS/Android,2023-09-15,September,2023,235.83,212.72,0.69,5,1,2,4K,116.03200000000001,1.1086404663407297,1.02,,,0
284,55,Female,Canada,"Power User",704.12,Premium,19.99,Thriller,Documentary,Tablet,iPadOS/Android,2023-05-13,May,2023,156.64,175.37,0.31,5,3,3,480p,73.35600000000001,0.8931972401208872,2.38,,,0
285,57,Male,Australia,"Casual Viewer",639.97,Basic,7.99,Comedy,Series,"Smart TV",Tizen/WebOS,2023-11-18,November,2023,66.6,80.29,0.47,7,4,2,1080p,42.14,0.8294930875576035,1.43,Upgrade,,0
285,57,Male,Australia,"Casual Viewer",639.97,Standard,13.99,Documentary,Movie,Desktop,Windows/macOS,2023-08-30,August,2023,89.57,97.88,0.89,9,2,4,720p,64.32799999999999,0.9151001225991009,1.06,Signup,,0
286,37,Female,Brazil,"At-Risk User",530.18,Premium,19.99,Animation,Documentary,"Smart TV",Tizen/WebOS,2023-02-14,February,2023,28.78,33.43,0.69,9,3,3,480p,34.512,0.8609033801974275,2.35,,,0
286,37,Female,Brazil,"At-Risk User",530.18,Premium,19.99,Thriller,Documentary,Mobile,iOS/Android,2023-01-19,January,2023,16.86,17.45,0.71,9,4,2,720p,29.844,0.966189111747851,1.31,,,0
286,37,Female,Brazil,"At-Risk User",530.18,Standard,13.99,Animation,Movie,Tablet,iPadOS/Android,2023-10-03,October,2023,4.65,5.75,0.32,3,0,2,720p,12.06,0.8086956521739131,0.71,Renewal,,0
286,37,Female,Brazil,"At-Risk User",530.18,Basic,7.99,Horror,Series,Desktop,Windows/macOS,2023-06-01,June,2023,15.09,15.97,0.37,9,7,2,1080p,19.136,0.9448966812773951,1.55,,,0
287,52,Non-Binary,France,"Power User",681.96,Premium,19.99,Drama,Documentary,Tablet,iPadOS/Android,2023-09-15,September,2023,234.24,267.96,0.87,2,8,1,1080p,120.39600000000002,0.8741603224361846,1.59,,,0
288,42,Male,USA,"Casual Viewer",695.16,Basic,7.99,Horror,Documentary,Mobile,iOS/Android,2023-01-24,January,2023,33.27,39.56,0.55,1,7,1,1080p,30.508,0.8410010111223458,0.23,,,0
288,42,Male,USA,"Casual Viewer",695.16,Basic,7.99,Comedy,Movie,"Smart TV",Tizen/WebOS,2023-08-14,August,2023,53.48,68.65,0.65,6,5,4,4K,42.092,0.7790240349599417,1.11,,,0
289,52,Female,Australia,"Power User",569.61,Premium,19.99,Documentary,Documentary,Mobile,iOS/Android,2023-01-02,January,2023,282.73,303.73,0.34,4,0,1,4K,124.09200000000001,0.9308596450795115,1.07,,,0
291,46,Female,USA,"Casual Viewer",561,Standard,13.99,Horror,Series,Desktop,Windows/macOS,2023-12-02,December,2023,26.48,26.6,0.71,1,6,4,480p,32.092000000000006,0.9954887218045112,2.39,,,0
291,46,Female,USA,"Casual Viewer",561,Standard,13.99,Romance,Series,Mobile,iOS/Android,2023-11-23,November,2023,41.5,43.66,0.53,9,4,1,720p,34.3,0.9505267979844252,0.57,,,0
291,46,Female,USA,"Casual Viewer",561,Premium,19.99,Romance,Movie,Tablet,iPadOS/Android,2023-07-24,July,2023,15.73,15.29,0.59,7,7,3,480p,25.392,1.0287769784172662,1.12,Signup,,0
291,46,Female,USA,"Casual Viewer",561,Standard,13.99,Sci-Fi,Series,"Smart TV",Tizen/WebOS,2023-05-22,May,2023,52.34,56.34,0.72,7,3,4,1080p,43.936,0.9290024849130281,2.37,,,0
292,35,Female,France,"Power User",547.31,Premium,19.99,Drama,Series,Mobile,iOS/Android,2023-01-21,January,2023,165.92,185.3,0.75,2,2,4,720p,89.568,0.8954128440366971,2.34,,,0
292,35,Female,France,"Power User",547.31,Standard,13.99,Documentary,Movie,Tablet,iPadOS/Android,2023-11-26,November,2023,286.1,358.34,0.47,1,6,4,480p,128.74,0.7984037506278954,0.65,Upgrade,,0
292,35,Female,France,"Power User",547.31,Premium,19.99,Drama,Series,Tablet,iPadOS/Android,2023-06-20,June,2023,175.79,184.06,0.41,6,7,4,480p,84.116,0.9550689992393784,1.08,Renewal,,0
292,35,Female,France,"Power User",547.31,Standard,13.99,Drama,Documentary,Desktop,Windows/macOS,2023-05-24,May,2023,269.39,323.26,0.59,3,8,3,1080p,126.056,0.8333539565674689,1.29,Cancellation,Price,1
293,63,Female,Germany,"Power User",498.7,Standard,13.99,Animation,Movie,Mobile,iOS/Android,2023-11-12,November,2023,173.73,217.22,0.59,1,4,0,720p,87.69200000000001,0.7997882331277046,1.68,,,0
294,35,Female,Canada,"New User",604.65,Standard,13.99,Drama,Movie,"Smart TV",Tizen/WebOS,2023-03-06,March,2023,43.59,48.23,0.72,8,4,4,1080p,40.636,0.9037943188886587,1.22,,,0
294,35,Female,Canada,"New User",604.65,Premium,19.99,Romance,Documentary,Tablet,iPadOS/Android,2023-02-22,February,2023,37.62,46.61,0.81,6,7,1,4K,40.548,0.8071229349924909,1.37,,,0
294,35,Female,Canada,"New User",604.65,Premium,19.99,Romance,Series,Desktop,Windows/macOS,2023-10-26,October,2023,57.25,69.91,0.57,5,5,0,4K,41.2,0.8189100271778,1.06,Renewal,,0
294,35,Female,Canada,"New User",604.65,Standard,13.99,Romance,Movie,Tablet,iPadOS/Android,2023-10-09,October,2023,29.02,30.32,0.64,2,8,4,1080p,31.208,0.9571240105540897,2.38,Signup,,0
296,52,Female,India,"Casual Viewer",705.89,Basic,7.99,Comedy,Movie,Desktop,Windows/macOS,2023-12-05,December,2023,22.53,24.55,0.66,3,4,0,1080p,29.412000000000003,0.9177189409368636,2.43,,,0
296,52,Female,India,"Casual Viewer",705.89,Standard,13.99,Sci-Fi,Movie,Tablet,iPadOS/Android,2023-06-15,June,2023,22.44,27.95,0.77,8,3,1,1080p,33.676,0.8028622540250447,1.18,,,0
297,33,Male,Australia,"Casual Viewer",698.76,Basic,7.99,Romance,Movie,Desktop,Windows/macOS,2023-10-22,October,2023,23.59,24.21,0.99,4,4,2,720p,39.93599999999999,0.9743907476249484,2.45,,,0
298,58,Female,USA,"New User",33.11,Basic,7.99,Drama,Series,Tablet,iPadOS/Android,2023-09-30,September,2023,46.85,42.81,0.56,8,5,3,720p,37.14000000000001,1.0943704741882738,0.65,,,0
298,58,Female,USA,"New User",33.11,Premium,19.99,Documentary,Documentary,Tablet,iPadOS/Android,2023-08-17,August,2023,54.42,49.99,0.53,6,1,0,4K,39.368,1.088617723544709,1.15,,,0
